,True_price,rf_predicted_price,xgb_predicted_price
0,423.6120749479528,255.80762691086,224.2706
1,423.6120749479528,405.392902489103,329.69138
2,372.0176234075564,405.392902489103,350.63516
3,391.4403318704627,370.58936927273,352.7608
4,406.80245148995147,397.1761741049792,384.64398
5,425.5272793020837,403.0130561489412,390.45645
6,416.4171515543344,413.6085638158137,403.6566
7,368.5781798124656,409.1193366725567,397.97934
8,344.45944532049896,367.7766084094348,338.87088
9,328.65372851359115,336.39850246151303,332.70114
10,325.29498369965296,318.4660634371296,314.153
11,318.1923769474237,318.4660634371296,314.153
12,323.4453826764674,315.91006400552754,314.33112
13,320.69323977217744,314.0158823467895,315.49982
14,327.62657537501207,315.91006400552754,315.49982
15,331.133065001544,318.4660634371296,308.86624
16,359.31560409677576,320.11534366330704,321.07654
17,373.53943976158746,363.23641077333576,347.0713
18,406.4869702718147,371.67081745610744,357.4897
19,443.0572814894504,409.93233088195467,399.36838
20,521.0402071325015,423.8840670375191,432.72336
21,563.9578574353402,517.8577924102058,511.40207
22,526.2876181822116,542.7073088707881,501.21188
23,723.4956649745094,534.3314639723646,503.3122
24,716.4943945688663,712.3798170708114,669.49457
25,669.6888190701865,702.9219445827599,655.00745
26,673.6799521435089,664.8004688325288,613.47046
27,785.6284942900743,677.1107252173955,643.83435
28,828.2584469344744,768.5099203798745,721.0962
29,812.8254761514414,791.260740878456,752.20483
30,827.1069676710667,797.6770946537348,822.5284
31,871.8348852116122,809.1151822924958,768.1337
32,813.8232268368308,844.7062172654706,790.76874
33,701.8601712873741,801.3342195048197,768.1337
34,640.9464543984459,693.9600281088599,650.12775
35,511.9282724616652,652.6964285076083,613.47046
36,447.0020536874728,511.0232748034432,466.6534
37,0.0,399.4243846300401,371.59918
38,0.0,283.8405377130425,243.4438
39,0.0,258.2191026749204,224.2706
40,370.216835591329,254.59760025131786,224.2706
41,370.1991854453655,365.8824215954361,353.9295
42,371.3490564873437,369.92316913062314,353.9295
43,373.0102331938157,370.58936927273,347.29593
44,392.3505118735429,370.58936927273,353.9295
45,417.81018605949055,397.1761741049792,385.81268
46,452.7391709190706,410.1730502289801,399.14804
47,470.088880794099,434.2634291901805,416.70624
48,478.683962501071,459.7055408571625,434.4347
49,448.4462228162776,470.4433824196141,434.4347
50,428.49431860159285,410.61424919301413,395.88995
51,428.9667990111092,413.6085638158137,403.58984
52,423.160118565432,413.6085638158137,404.8253
53,427.17555079409226,416.9798937004674,415.4752
54,453.8052736595937,416.1573802608506,415.4752
55,476.9642089448222,439.42327788399047,429.45322
56,497.5463784108569,474.3931222470312,435.70877
57,501.9075071270192,510.3284915408992,455.8814
58,540.5770944214469,511.6924993237641,475.64865
59,558.0254867021386,535.8980732551051,505.5515
60,603.9711060228266,544.1815217164387,505.26157
61,665.7732691959553,582.6452215539766,542.7788
62,710.5595343260978,662.5167743533577,613.47046
63,720.8937728937728,692.98784458143,652.74963
64,719.8569669608045,707.143993344215,661.6344
65,684.1259717807939,703.672047909722,669.49457
66,677.5992663771885,680.0530285777668,646.09216
67,667.4598083132768,678.4470659842156,646.09216
68,661.5590002758797,663.3262858170165,615.7283
69,639.7104224199653,657.0781677193158,615.7283
70,608.074407266355,646.7978649291806,615.7283
71,596.1687402866146,580.8358081983401,537.51154
72,576.4649876118791,581.8694270015668,544.62286
73,601.4938259135814,580.0976771624021,545.90796
74,645.1347018572825,583.361029729575,545.90796
75,671.992488995647,650.3081514975994,615.7283
76,633.1705247576934,670.3280287178438,630.497
77,609.824143560519,660.240582400832,616.7124
78,617.0036097386139,580.8358081983401,540.75757
79,600.1481669569446,581.8694270015668,547.8223
80,586.553713451487,581.8694270015668,543.76294
81,575.6688420745876,578.606074434394,543.76294
82,562.3534633479867,579.4297847916937,544.62286
83,574.8185140908138,550.2632333253499,506.8366
84,621.8041349405589,581.2476398011222,545.90796
85,639.9190837578403,589.734683030603,584.3097
86,635.5676097258056,646.7978649291806,617.57227
87,673.2060175059261,646.1992014058821,617.57227
88,726.0907199259356,677.8285920969456,647.93616
89,753.8211048430762,709.2154570599376,671.7524
90,765.0930338390734,756.1447040804537,720.03345
91,751.9124028526204,766.630970979939,723.354
92,740.2727470983064,762.8527791225401,711.2082
93,768.5595917073189,756.1000447573173,714.5719
94,809.578834334803,775.2805858826463,724.33813
95,832.2659893319787,806.8843450910337,770.39154
96,849.4416709166367,815.0298831528911,770.39154
97,870.2889727980273,831.0110521889831,794.62616
98,829.7095113837105,840.8280961151664,794.62616
99,799.3927116918378,796.9661174744101,754.46265
100,811.1544389089996,782.4989306070139,744.355
101,781.8859458028787,802.6199265557769,770.39154
102,735.0763935639478,779.2072398346335,723.354
103,743.4218344160302,730.9865417067489,691.6516
104,787.5659496278263,762.8921372902217,724.13525
105,812.4837348728768,775.2690730984183,726.04724
106,827.6222086722426,791.9362060110136,755.4674
107,830.5397083417997,807.6498380191734,771.3963
108,793.3966566582811,813.2528571928428,772.4351
109,737.3145513615007,782.2679634724586,727.0314
110,679.9153629968973,749.0513439266833,702.4264
111,636.500580115682,711.766360605287,658.40204
112,583.6736419820014,669.6743555948684,628.03815
113,535.9409858410528,612.4363701025533,562.3782
114,636.7301862278042,619.3796708005849,549.82385
115,693.2534554715658,685.6672582435023,628.03815
116,772.5467371943065,722.5887991826236,658.40204
117,830.4627221629655,784.6217416077858,724.8785
118,875.1596174487739,822.8600814846313,771.3963
119,955.3416473439034,846.5239098170406,794.62616
120,1023.4083186673406,890.6165830122976,847.5387
121,908.8864213078348,1007.1741732903396,873.31104
122,885.118451826047,896.0398960183527,853.93854
123,863.7631376570108,852.3622451110624,794.62616
124,871.4919767639128,844.0831318454989,794.62616
125,873.549016143079,849.9680611381436,794.62616
126,924.9298681335888,842.7973402688672,794.62616
127,976.0987038332656,871.4779844280897,834.14435
128,849.7072846252164,906.8178511541465,869.6382
129,864.0416264634304,838.8517191384105,794.62616
130,878.0271166934898,857.1957733067547,794.62616
131,846.5655016509079,851.2538527147755,794.62616
132,783.1437260383202,839.4314402826795,795.6103
133,746.0468120170145,781.9149341453615,724.02924
134,738.8823703075678,768.137340895504,711.02356
135,717.3384933175324,739.6361566094562,685.87024
136,682.2198859444919,695.7541361818631,653.8387
137,647.8294377826317,677.301913117599,644.9234
138,606.9372630404821,651.2000163685246,614.5595
139,575.3194226326708,579.8038726663505,538.1279
140,582.905572501558,578.8331230063033,538.1279
141,583.9094754347276,575.3798252963031,527.93396
142,600.425383675651,574.4401116326666,534.9988
143,564.5036932505046,579.523488645709,540.50104
144,520.0068557629338,543.6999939013143,502.41385
145,479.7040493213835,507.84838529149624,472.67377
146,419.8930092209662,463.40180906080127,434.54007
147,445.2116478754099,410.1730502289801,397.97934
148,484.54725262815646,414.12238909110573,395.9567
149,496.3395180179873,479.8974960631814,457.30295
150,492.14762128253096,500.1248532137402,459.63254
151,447.9279876464163,495.11231881117374,457.30295
152,388.31196459437376,413.27998678178153,403.6566
153,364.1995396618209,377.2670425401517,366.9896
154,375.0325116112898,368.42382304881636,349.59198
155,402.9738241170296,370.242227594326,346.12723
156,371.0252156602522,400.89252119119226,384.64398
157,366.0094489719081,370.242227594326,352.7608
158,365.2455995868288,368.42382304881636,349.59198
159,368.2023955854277,368.77096472722036,349.59198
160,343.146411853243,368.42382304881636,349.59198
161,315.1801685158258,330.1935970586029,328.9411
162,325.56028149408394,315.4962389444065,307.69754
163,350.8382175086055,318.4660634371296,314.33112
164,380.6925409338993,356.31759184408156,345.4856
165,335.034418542782,372.38030047807763,357.81943
166,310.92880951196463,320.11534366330704,319.90784
167,371.8706353749285,315.4962389444065,314.33112
168,335.40444091990486,370.242227594326,352.7608
169,373.3197627079213,320.7073158698424,313.27426
170,367.1655440287133,370.58936927273,352.7608
171,410.0654823258352,368.77096472722036,349.59198
172,478.5840418574231,404.7271350763741,391.03287
173,533.458904109589,463.39738587769864,431.00815
174,537.8281316802053,516.9679310747708,490.6405
175,462.0938784339174,522.7411517779128,498.6613
176,482.7427759355756,449.6234196813684,420.42007
177,383.1036778166084,463.8526144207541,429.46417
178,354.6688034188034,374.07470380335764,363.11816
179,298.1282171268133,358.1475827357904,345.4856
180,289.9730700179533,315.4962389444065,314.33112
181,310.4519450800915,310.1477402757598,314.33112
182,377.3211314475874,315.4962389444065,314.33112
183,501.2863070539418,371.06694994970434,346.12723
184,399.4554455445544,504.68255384064366,465.0422
185,503.7421711899792,400.92017486330644,384.64398
186,556.1110383658504,500.7197930007787,471.68964
187,468.3129467831613,534.2046882567876,495.4013
188,398.10027182120206,452.033738339587,431.97488
189,353.179797979798,400.92017486330644,382.82172
190,319.99999999999994,353.29302482129873,329.35596
191,375.582504145937,302.00321340472436,302.04526
192,368.5642717497556,370.58936927273,352.7608
193,309.3040953239211,368.77096472722036,349.59198
194,269.81818181818187,305.1586169263193,307.4538
195,237.0299553855959,276.75373838423565,280.37616
196,340.49764274489263,275.5279004754702,280.37616
197,359.8311444652908,315.99398581838204,312.62653
198,482.8169014084508,361.7642382244274,341.81506
199,457.1618625277162,455.31388478143265,431.00815
200,343.8288920056101,437.32645273660654,418.9644
201,388.7383385162151,330.73861354391227,328.61365
202,351.7647058823529,384.61196795161726,378.32986
203,349.63214714114355,353.6711845221359,341.39807
204,388.77576514678327,347.9622655414737,334.7645
205,375.24230417555634,380.1328478434217,371.75195
206,375.24230417555634,368.4027457983287,350.93854
207,368.57142857142856,369.2663585508632,350.93854
208,418.9238845144357,364.4281213429154,345.50446
209,441.1475409836066,409.6592249536881,397.05414
210,180.0,411.4431507846226,389.9923
211,180.0,262.54944462177366,203.81783
212,580.0,269.08239240772036,275.4096
213,468.24561403508767,577.6687982260527,536.98883
214,383.6393138618452,445.4224137688185,417.36316
215,440.0,374.49816813367164,366.35406
216,485.09259259259255,405.73438060221633,389.9923
217,486.107234667646,485.9389849210314,465.34018
218,490.00000000000006,473.42935695505935,426.61774
219,526.3876071193145,481.2676446182457,427.8574
220,492.3794832240648,514.7100128574407,478.3438
221,350.0,487.77990288852044,440.55518
222,452.6903553299492,344.49759328571986,330.85162
223,429.3159609120521,425.3934384599017,394.32852
224,350.0,405.6807930282778,381.6171
225,0.0,337.4478988094563,267.76205
226,0.0,250.42390768436675,227.64075
227,0.0,274.83173351202413,275.4252
228,630.953206239168,276.6188675933665,277.70215
229,630.6626506024097,657.8491147877031,607.93207
230,560.0,655.0733775969344,607.93207
231,500.0,545.5623346069249,516.92175
232,0.0,491.5825178995334,427.13995
233,0.0,268.81022492652454,308.68427
234,0.0,303.77359942082177,269.9295
235,0.0,298.72305231519744,262.26712
236,820.0,302.8170815099071,309.1255
237,840.0,820.9671567247038,771.2808
238,910.0,855.2610234279367,794.29315
239,950.0,886.509945220935,819.32855
240,813.8722202612072,897.902419442436,857.0987
241,813.8722202612072,841.2124298786902,831.6798
242,965.4865424430642,879.3382831367675,1002.0432
243,1013.148083010904,919.1252108418645,846.811
244,1037.612366848532,962.5633460082287,984.8885
245,958.0809128630704,979.1286175466257,980.7867
246,955.3571428571428,889.8643533481977,830.95776
247,991.4338160310016,923.5759953997817,859.26447
248,899.1027070870932,944.8787647716886,974.5796
249,799.9360836722834,884.5379707021058,802.60706
250,677.152965273252,820.8835908175527,749.12854
251,699.7026704597596,737.037194849575,661.4956
252,783.4153158188933,717.5029048153157,667.8918
253,763.0228536133417,807.7715549159005,719.95526
254,841.1370395790436,800.3714486273338,736.38556
255,1063.867569601204,873.1460906817563,792.69354
256,1159.275744680851,1008.9597405249755,1183.1843
257,380.0,1061.4019258890285,1003.7343
258,0.0,359.88646626200125,237.27885
259,0.0,381.45888004710605,288.27902
260,0.0,302.4530746960993,183.06783
261,963.9606557377052,350.12862615118445,297.46136
262,943.4472797303804,923.3458003399973,859.3801
263,942.6835211696618,919.1908329548936,859.3801
264,900.0,920.9944347437372,860.2661
265,772.8384279475981,892.8369656166998,815.7428
266,690.1650717703349,779.9505114300299,722.18854
267,698.9132706374086,687.8398769973837,635.7599
268,692.5082508250824,688.8382354067551,647.41626
269,764.9757543103448,699.4073316953651,655.9348
270,1046.9168900804289,799.6106663490552,726.8033
271,790.0,1016.3785116746764,1020.8879
272,700.0,796.202194654355,723.0434
273,0.0,688.7271584536414,633.12726
274,0.0,348.09345886549227,305.01132
275,820.0,374.24303148768473,407.16895
276,560.0,819.98879893908,765.0929
277,580.0,645.9367605037608,575.87933
278,880.0,660.2727873632964,579.18506
279,550.0,859.7552459194247,766.8023
280,1258.3870967741932,656.126514454415,595.90393
281,1330.0,1159.7866655988632,1306.6458
282,1369.5924020577763,1172.3878801519875,1252.7587
283,1299.1476793248944,1191.7844749610192,1230.686
284,1028.761682242991,1188.4012009097264,1152.3656
285,983.2168162494096,990.7332488257209,898.35815
286,991.6135219371852,956.2495346582851,897.76135
287,891.9550015202188,971.0696922630642,913.45807
288,744.2211055276381,858.113443320485,800.4956
289,1048.9533093894302,768.7450977314272,734.9169
290,1054.8461538461538,1026.4527460126808,944.1641
291,1101.9084263178145,1049.8326747457695,949.8788
292,1137.1165506400175,1075.7464004891385,1015.7187
293,1138.282066163668,1083.9462943832896,1033.1998
294,1096.7448948491312,1083.9462943832896,1033.1998
295,1160.6592729513247,1068.1075527352634,1008.30225
296,963.956692913386,1080.6779226903743,1030.4314
297,1029.4253576231813,915.0443790484017,863.48193
298,1120.0045934772622,1007.1529792515918,910.25305
299,1142.2110091743116,1090.488233753975,1030.9258
300,1102.806218172072,1090.488233753975,1030.9258
301,1058.7902592301648,1090.488233753975,1030.9258
302,972.870790542154,1027.4253345800762,929.7445
303,760.8898157803269,923.0258974306831,852.83905
304,659.0674996190766,764.0728181517826,724.33813
305,568.3705722070845,659.7205286696586,614.80365
306,605.0061835270839,626.1296347649879,532.13916
307,607.8111888111889,584.9196813927523,551.7481
308,529.3863732543376,581.5882466794781,546.0007
309,463.2505643340857,515.8093299416028,466.61047
310,454.8735019973369,477.4258698340969,453.11505
311,448.6361126449476,458.7793019751713,438.60312
312,588.2778900937328,430.29081698397175,424.6251
313,640.0260416666666,571.8345776793053,537.92175
314,559.7361575622446,672.1733798237447,610.8712
315,572.2561084358837,559.4262798528388,517.86505
316,572.9125338142471,552.5330643520081,481.34473
317,688.020809771545,560.865818820548,538.78174
