,True_price,rf_predicted_price,xgb_predicted_price
0,1511.2500000000002,1224.5872720114148,1173.632
1,1511.2500000000002,1467.730195373175,1272.5181
2,1767.899612919601,1478.809024428857,1608.7045
3,1790.0580474934036,1762.4748911548277,1744.7043
4,1691.863649063984,1756.5786823927199,1748.9249
5,1430.9344103392568,1683.6031345703484,1659.9403
6,1327.553332257544,1410.2217028303803,1403.7908
7,1317.019406392694,1323.771641497702,1299.6742
8,1268.8196172248806,1311.7213114909728,1292.4445
9,1358.525117213664,1292.49963694393,1322.1917
10,1348.6987482614743,1358.4502159040776,1345.801
11,1281.909654326716,1340.6538087993354,1314.2223
12,1279.9712430426716,1287.2361035312538,1271.752
13,1347.7810716339984,1287.7541933963078,1278.4059
14,1393.1905168632702,1340.6538087993354,1315.9332
15,1399.6145912999143,1382.9779388713446,1372.6741
16,1413.6430459200528,1410.4462085988648,1437.7053
17,1428.55660692419,1391.8740046849123,1390.8995
18,1396.4718507511973,1406.3660535249996,1402.4121
19,1356.0045929394812,1375.846867658749,1371.6421
20,1332.137752482027,1349.1846217467134,1349.8319
21,1336.3008379317391,1325.4361896472026,1323.4061
22,1363.8859895624246,1329.8324435167253,1363.9735
23,1574.634921371248,1383.7109860822522,1546.7578
24,1563.0442613895625,1605.1405490061327,1595.3169
25,1582.980264092006,1578.6352520252603,1605.2902
26,1684.0795635176355,1620.514221702084,1604.147
27,1804.4549076421588,1689.1508118170468,1685.7424
28,1914.4303532854851,1761.4587391383957,1765.8369
29,1984.9946587537088,1856.7012415760123,1893.2214
30,2062.281457077609,1995.5080186503928,2007.9596
31,2079.6881011266837,1976.184445354871,2010.6465
32,2102.163924050633,1915.9686357471853,2000.6588
33,2126.959100457185,1950.4244007406264,2033.8873
34,2079.9744140222915,1987.255758307949,2042.6791
35,1960.0048825476051,1902.9862586503348,1820.9227
36,1825.84862612836,1862.3223400652141,1755.07
37,1809.0954773869348,1889.9038802855887,1765.4081
38,0.0,1580.3946739032306,250.01767
39,0.0,1243.5962317113213,812.1746
40,2042.6933893417824,1324.6467269880868,1505.7146
41,1814.931015890133,1874.4206855327686,1928.9446
42,1507.00206185567,1767.1372121969337,1737.966
43,1419.9647791103694,1495.350575226545,1474.9802
44,1311.4213212361778,1405.5219974299118,1385.1593
45,1287.359262159575,1309.5262034262294,1293.0957
46,1246.20345703488,1287.5261025178793,1273.3209
47,1215.0515331924971,1242.9199859230348,1238.8159
48,1224.2652414351228,1216.67018462878,1202.5702
49,1186.9321837601335,1225.1154656545714,1205.9847
50,1147.4827346062332,1169.65092386304,1166.8022
51,1173.6929183204509,1169.5189625204969,1140.898
52,1175.037262049413,1169.65092386304,1171.3931
53,1177.8855201254576,1169.65092386304,1167.0554
54,1171.6785783272169,1170.1392105840694,1165.562
55,1144.0483786486357,1158.4853238748938,1153.4789
56,1152.2593149733857,1149.1466407778407,1149.776
57,1172.2730299667037,1157.0386936415136,1154.3215
58,1212.991391678623,1194.2052852840222,1235.3907
59,1225.2858445735133,1217.6827941910929,1212.3135
60,1240.108511359783,1226.772179466761,1210.1748
61,1226.8961447678994,1242.0269027286286,1243.2535
62,1210.3992722623789,1226.772179466761,1208.7137
63,1239.3475305845036,1212.7203970952128,1206.1887
64,1272.0967069612338,1242.0269027286286,1251.542
65,1364.489913822156,1306.8662936615276,1452.3063
66,1378.7669616519174,1360.5702959677417,1352.0929
67,1387.5344331769336,1360.5702959677417,1347.8875
68,1392.8706986444213,1380.5779148346562,1372.4833
69,1452.588983050848,1384.592439849144,1373.7345
70,1489.3742011350275,1461.9188770283872,1431.2256
71,1502.6479907458631,1496.2856020912282,1471.8495
72,1699.7797515145294,1500.5550026378014,1562.8534
73,1823.1685114306408,1693.0867541678924,1678.4343
74,1886.2024566318285,1786.077178566195,1788.6267
75,1724.9100270715007,1832.263547348468,1845.3483
76,1643.9799865889513,1744.5370879161349,1717.9385
77,1739.2901465710925,1653.045129913956,1626.0991
78,1810.3072397450564,1758.5238160201125,1737.874
79,1982.8344779854124,1878.3155678720004,1863.9943
80,1927.0667082294265,1900.5596846479123,1953.9894
81,1855.3555602447768,1841.1099054087235,1859.6964
82,1846.0767090403187,1795.8207687697798,1803.479
83,1862.909414446978,1794.7781234798638,1805.2992
84,1892.041205860888,1806.746734964065,1829.1053
85,1925.6865342163355,1853.0125068752075,1864.723
86,1889.6197407323173,1915.3465468220604,1898.5791
87,1848.9938408237904,1848.26798548868,1860.2743
88,1774.0395435662826,1789.7859510539959,1796.6741
89,1684.6663163426172,1757.568204704032,1739.1768
90,1540.4423831608988,1684.3459083457794,1664.621
91,1431.137514206013,1540.9288378660422,1515.1143
92,1400.5147829733696,1403.5937235089066,1393.6134
93,1420.8707934777224,1402.8840053588192,1438.2145
94,1490.3860264795023,1412.4262288344676,1402.0353
95,1590.3796873163278,1501.3771128630297,1465.9636
96,1631.3307252482691,1631.540732583669,1574.7369
97,1663.9151961406628,1634.1032052749135,1578.3796
98,1728.8906009244995,1667.4193746934432,1622.928
99,1760.1947793825364,1733.5724545844416,1707.1539
100,1881.5403662625736,1864.611020860158,1832.4723
101,1853.0301354713847,1795.9416658700254,1819.9707
102,1760.7184170471842,1779.419485359471,1797.7767
103,1663.95412013281,1748.5035868094792,1732.6135
104,1628.3051263183715,1663.8731499986095,1615.8273
105,1652.9127889060092,1628.0115522727463,1576.5846
106,1693.1976331360945,1641.3607231433064,1609.0989
107,1804.028069043394,1799.0576022797413,1746.6982
108,1762.9230165844908,1754.297967977747,1745.5028
109,1648.0422581710138,1747.3032953091915,1732.865
110,1503.5433522994206,1636.5907114904217,1600.9177
111,1390.629999477179,1490.4780737208116,1455.3505
112,1313.9753616520984,1370.632412220166,1358.997
113,1270.8261022219992,1309.6129284556584,1281.1466
114,1269.9923656837484,1290.9781185016104,1311.3656
115,1229.617772129625,1259.1485717784394,1238.001
116,1168.2446398272405,1227.7535462833182,1198.1626
117,1130.7623224728488,1159.0615893281129,1141.2445
118,1087.794117647059,1116.8492314319335,1115.8086
119,1077.5273833671397,1048.0960661080276,1060.3159
120,1097.8511050005093,1025.359720985365,1059.7015
121,1101.7098394563184,1060.1187884820504,1201.1927
122,1122.0564473822265,1075.0480849888272,1094.9025
123,1179.636806555199,1117.024188639011,1128.0125
124,1176.721013552106,1170.1392105840694,1162.65
125,1134.572094909755,1170.1392105840694,1157.6816
126,1134.636678200692,1134.8792590045484,1136.3319
127,1128.0573137303763,1134.8792590045484,1136.2366
128,1242.6401789622137,1130.9264277475033,1210.0305
129,1264.4667845415506,1243.1815514218144,1246.6934
130,1324.6920123303223,1252.545447381421,1241.2323
131,1349.441040932502,1320.3533312068241,1288.5922
132,1373.957224885424,1346.2133616388508,1332.42
133,1409.9361138523866,1352.5063862865666,1330.257
