,True_price,rf_predicted_price,xgb_predicted_price
0,3030.0000000000005,1746.7774488155194,1811.5809
1,3030.0000000000005,3085.8760502621376,3025.3872
2,5053.218347232752,3170.9842702926894,4501.212
3,5271.559064561264,5248.03440320851,5224.022
4,5529.545669663985,5305.694809125958,5236.1914
5,5445.254396984925,5464.933817483448,5531.607
6,5953.408737696425,5483.5968257666855,5659.8677
7,6371.954022988506,5990.653661317649,6083.3696
8,6542.149643705463,6124.811723479435,6592.798
9,7581.374962473732,6833.655046069965,7168.7217
10,7494.624069180881,7012.280655597645,7317.708
11,7581.42177589852,7304.024124357077,7517.4067
12,8002.023142509134,7423.14747553704,7777.756
13,8856.110201466503,7706.334351042742,8713.906
14,9773.681073025336,8837.726136973388,9609.192
15,10469.999999999998,8837.726136973388,10143.594
16,10695.989048991356,8787.446456344931,10420.924
17,11085.947426067907,8837.726136973388,10366.836
18,10661.39018029255,8854.6952693877,10236.208
19,10104.744942832012,8837.726136973388,9967.394
20,10012.713311858568,8837.726136973388,9866.531
21,9914.790249129384,8837.726136973388,9832.808
22,9804.565486388728,8837.726136973388,9534.935
23,8237.602739726028,8837.726136973388,8558.495
24,8078.411856980581,8214.295746102569,8038.014
25,8127.212413902304,7756.382084915694,7961.0596
26,8197.658079625293,7786.686260224071,8139.9336
27,8327.893395910156,8093.096043599299,8133.053
28,8912.669726359543,8382.171930011242,8267.295
29,9600.06901940357,8822.702767132954,9040.224
30,8941.016527815103,8803.928185800112,8934.7705
31,8607.896253602305,8818.951555640548,8631.674
32,7333.854571293225,8602.03491139593,7653.8926
33,5770.5940028139285,7544.9860366676985,6379.9067
34,5183.162657555749,5890.5440748934725,5444.614
35,5413.638473900362,5255.714507326878,5236.226
36,5960.243471431376,5447.800328456388,5594.77
37,6390.0,5776.5927693943695,5935.713
38,0.0,5106.46711385595,489.64267
39,0.0,2775.3790533515757,1204.4977
40,5807.324700708527,2823.8454909442107,4581.404
41,5175.069053987663,5787.838250375256,5420.714
42,4429.994263423589,5205.681860399735,5128.474
43,4054.1633352370072,4289.490035041686,4274.267
44,4070.197563158258,4044.4740474462146,4058.1016
45,4172.467568061392,4049.7081417021964,4039.6587
46,4379.292108524996,4161.112350743417,4169.948
47,4224.00019264111,4269.203929201328,4356.5728
48,4076.9602898344815,4175.339415888318,4134.5825
49,4048.3916083916088,4078.973850423204,4024.243
50,4123.403627783514,4104.762564944805,3970.615
51,4339.890877346137,4155.4862806416195,4165.0244
52,4595.352896914975,4418.239268205684,4466.1206
53,4541.585031347963,4572.509880985044,4596.58
54,4557.560163462994,4553.1559079521,4605.1353
55,4645.243725868727,4538.137766465613,4547.3604
56,4607.71237222418,4683.6720967580095,4616.8
57,4622.464912280701,4596.360730157454,4480.327
58,4570.914411119238,4520.932382850084,4619.968
59,4592.819008506894,4536.929958155643,4495.92
60,4518.413603717787,4526.6735359433915,4460.0425
61,4693.038013488657,4535.006147031301,4406.0356
62,4765.1008492569,4689.211144837459,4624.7334
63,4672.70387007602,4685.369118916379,4625.9697
64,4607.245531281034,4635.396060070849,4597.69
65,4322.818919872928,4561.816351748682,4528.2153
66,4188.655773084631,4359.583831670942,4388.195
67,4027.0380353399214,4167.956832544714,4138.5586
68,3938.1330316010663,4058.355643466069,3981.653
69,3733.594021550226,4030.4840429046512,3979.7402
70,3522.759899842345,3709.5293000396837,3643.238
71,3466.0218344222967,3517.982338762314,3551.448
72,3608.797748291114,3547.376330168563,3518.0935
