,True_price,rf_predicted_price,xgb_predicted_price
0,1767.549668874172,1016.7210345182489,1167.4916
1,1767.549668874172,1700.6710420826846,1637.5184
2,1728.0367017239514,1705.4892134869742,1648.814
3,1736.8315184263852,1680.794786300962,1687.7253
4,1698.0943053311792,1675.9957834920021,1699.574
5,1622.816619876474,1646.153891085068,1638.7639
6,1613.017956167834,1579.2310220196894,1542.832
7,1537.0596026490064,1583.3285041800912,1555.2343
8,1454.317350568666,1532.7005762455958,1517.988
9,1350.742828691658,1489.105319641527,1474.9401
10,1348.0241359308463,1344.342754206994,1343.2655
11,1286.7264751878552,1354.4445029969609,1347.139
12,1287.7163127192707,1238.6667512604058,1225.9044
13,1426.719280403191,1303.9175180976617,1347.0951
14,1474.539354250031,1516.7145583319725,1459.3445
15,1430.110332338442,1472.266878952919,1464.7808
16,1471.149807213464,1428.6962005154812,1469.5441
17,1688.7259283448404,1622.725792108058,1592.1552
18,1944.0862765173877,1694.6677505153286,1799.0631
19,1986.0974692018624,1862.741408481514,1949.0553
20,1920.18218588266,1966.115420538325,1968.6066
21,2024.5912135401293,1896.1590059197513,1976.3187
22,2211.274902370607,2013.0185570333085,2198.0234
23,2714.005860855052,2305.2458957711274,2615.0159
24,2952.4104611233133,2829.8031493843628,2867.2449
25,3222.016926401257,2977.007856677732,3114.682
26,3045.019857225927,3019.0715686734957,3060.6194
27,3033.6753992715044,2969.561163964278,2996.9768
28,2933.694730701925,2969.561163964278,2960.2085
29,2427.528395914541,2969.561163964278,2548.5566
30,3139.329813929265,2443.2919988875806,2919.2925
31,3225.986561691514,2995.5111921629,3148.6082
32,2979.593120266974,3041.3857476715334,3021.329
33,3138.6440696989253,2969.561163964278,3087.7031
34,3410.27586135562,2995.5111921629,3250.0327
35,3140.2439252686363,3145.5670524656653,3123.1775
36,2692.392947572236,2995.5111921629,2702.9358
37,2043.5041841004188,2686.6785728194814,2100.5593
38,0.0,1835.5250304232547,125.502174
39,0.0,1058.449551094791,307.8849
40,2183.6517763707907,1063.9453461974456,2073.5085
41,2719.5714357838865,2271.795158114495,2501.271
42,2556.383978897886,2871.8681978350173,2600.3562
43,1941.6065565855545,2459.6882813635357,2036.5889
44,1620.79448021893,1811.702437669527,1819.3724
45,1754.210722491079,1715.2586697181487,1714.544
46,1993.0423949827689,1790.389049504262,1911.7264
47,2200.3018719766505,2022.6430249239374,2136.5486
48,2581.9139675460174,2288.115509499358,2435.2693
49,2577.099318638294,2585.5540234620676,2528.306
50,2308.1988744028777,2528.003687226236,2323.308
51,2309.477731186024,2333.4866189093987,2309.6846
52,2442.6509315894305,2351.4595620929076,2330.8564
53,2402.075457814813,2432.657423171622,2396.484
54,2224.8110639224656,2426.6219687134917,2285.1084
55,2101.7886856260643,2289.3045917644995,2181.4607
56,1928.906793977231,2153.091759832929,2032.0643
57,1895.906780430244,1905.9310428823176,1868.0481
58,2050.973570050628,1901.8574936921545,1928.5254
59,2051.217399091092,2041.9144483895666,1999.7052
60,2050.382853205353,2042.7598895345113,2003.488
61,2049.448621553885,2043.515835680666,2005.3932
62,2106.5971993711382,2042.6686184837145,2011.9464
63,2216.407878079657,2180.6573272036435,2123.447
64,2274.7888384321222,2291.4236889724066,2238.5176
65,2181.293992704437,2298.297521363822,2197.771
66,2120.195896398135,2247.319045539717,2160.7183
67,2056.284377455532,2188.3477311318334,2104.5002
68,2059.706428606805,2023.9327785910596,2004.5334
69,2074.7445647631894,2036.476237607103,2006.6526
70,1972.7718657227676,2047.070286565785,2017.5869
71,1884.1762044495365,1975.4608868071323,1950.1517
72,1860.0517345136184,1914.5239392177436,1858.9678
73,1931.0423336890783,1875.3424425490064,1866.5226
74,1954.641995270042,1908.5927537307632,1889.6858
75,1944.2777467281448,1951.0539782876588,1914.2421
76,1972.45948273908,1916.559284843342,1883.4741
77,1900.5587345124377,1985.1657457782546,1943.5948
78,1857.8160819729076,1888.127697826464,1872.3109
79,1525.2420167451407,1811.8040522229162,1776.5029
80,1587.912154618278,1550.3304949695478,1545.6704
81,1586.069659763655,1573.8597416449693,1565.3042
82,1588.8388354736771,1569.5315375144824,1569.2961
83,1574.3799342911784,1581.9003054981308,1563.5205
84,1427.3831439933597,1530.6510636241946,1506.8737
85,1379.4072384931906,1445.499017415994,1425.1708
86,1675.7044219367588,1470.6848641919576,1516.4781
87,1828.9605767958724,1672.1316388001928,1671.3666
88,1948.1397797989468,1805.0722019303153,1797.3992
89,1901.430657311574,1898.2778725834496,1875.4617
90,1752.1016490218076,1863.7189926394346,1865.2844
91,1574.8706433535665,1756.5289130428814,1706.9385
92,1536.534456399458,1544.7852855986753,1532.1575
93,1700.9044626420364,1572.6027532717164,1582.0869
94,1677.8754443712974,1728.3049316693148,1699.7555
95,1670.1063755434095,1666.0736534830107,1654.2347
96,1705.0456013952028,1666.7144963067171,1648.2888
97,1875.8377808214864,1738.2255630697584,1698.838
98,1856.020121908984,1853.5288109409207,1834.0563
99,1685.468639650244,1821.0893776783719,1810.6964
100,1983.4512241054608,1755.463492249255,1771.0417
101,1983.3871774712309,1967.1133130830171,1955.527
102,1846.1087145504944,1959.7918170434202,1899.8484
103,1765.0326439924802,1804.2117161808908,1803.319
104,1752.104794991861,1765.902672879353,1751.319
105,1628.903655614282,1748.476489675039,1698.8153
106,1551.9570020236526,1624.323799146436,1621.8358
107,1603.5258090324714,1566.333740507504,1556.1931
108,1645.0309163372751,1618.5860979872418,1602.4879
109,1649.8819211124278,1639.651854226066,1619.7291
110,1631.575934602341,1628.8367641821417,1613.8456
111,1680.442502757532,1633.51318008341,1620.7275
112,1598.658864362659,1663.275809949626,1632.7327
113,1490.5004553193178,1595.5645369583146,1567.9044
114,1414.50597847338,1509.0183910639712,1523.7582
115,1429.2916311653887,1426.4075680288715,1398.8304
116,1455.652628278817,1436.4115287247828,1415.5707
117,1506.3415343453737,1460.9189045532687,1498.5188
118,1526.24566295924,1500.5573067055197,1506.3776
119,1718.5136109299372,1551.0626410677164,1552.5632
