,True_price,rf_predicted_price,xgb_predicted_price
0,2295.404761904762,1198.5235103815087,919.9856
1,2295.404761904762,2182.7632186949463,2155.0586
2,2199.5199466143927,2178.643704099766,2157.4202
3,2289.090011007932,2185.703325995325,2143.9758
4,2610.841599665866,2329.5855063324398,2341.795
5,2830.0149229867293,2624.294328884128,2619.0696
6,2805.7866829815434,2775.9043618231335,2724.3499
7,2712.684009886473,2761.312324800061,2724.3499
8,2668.009426393904,2684.4183160934044,2661.8806
9,2668.130546916484,2653.8563813567225,2663.0117
10,2717.2289378639343,2645.73104190004,2674.4424
11,2828.952070790393,2756.5235225086403,2764.9275
12,2930.102605295463,2762.746823955463,2718.0425
13,3146.7315608435774,2957.9830092207617,2933.9517
14,3278.769442722325,3111.048367314523,3114.389
15,3363.697635508413,3204.353503108889,3147.151
16,3760.7659226135934,3263.0581461297006,3188.1958
17,3731.424472796986,3675.438933624713,3728.7695
18,3634.732700390777,3698.9820796096637,3738.2314
19,3497.408293584825,3664.2107382161216,3603.802
20,3787.421344351506,3587.4613378810986,3553.0442
21,3935.258855585831,3750.601089171448,3760.3135
22,3936.075147045913,3991.157027270375,3940.6274
23,4089.589638191925,3995.7266524168367,3975.544
24,4062.9875063538343,4019.9828454915364,3967.6628
25,3918.800303720577,4018.3520838476466,3988.735
26,3879.3788016808207,3900.431189132572,3850.0198
27,3952.933529228441,3726.920516795495,3735.249
28,4077.5668498734017,3961.6840470740513,3890.7573
29,4143.35880919801,4043.435446652085,4017.0735
30,4443.57603498443,4288.024008326396,4188.083
31,4502.521269460231,4462.159059325444,4399.837
32,4609.740734619676,4463.44975387025,4548.5957
33,4735.277132292025,4464.926217283835,4553.383
34,5009.731431688878,4461.074563219279,4997.1484
35,4872.911322051747,4464.138473719243,4376.7915
36,4443.410027183812,4447.118555376416,4171.228
37,3358.0645161290327,4460.9553461379055,3943.834
38,0.0,2944.094525319004,454.3316
39,0.0,1538.3305386721775,1083.2908
40,3080.0562422614435,1521.983118964065,2328.317
41,3060.833870015564,2993.5511876693745,3022.83
42,2920.2344998402045,2979.8974881350337,2970.6162
43,2836.261959075278,2881.5263851264967,2810.0005
44,2967.956211194621,2758.5451863647763,2743.7407
45,2979.610263897044,2942.736373601649,2921.6138
46,3109.136588546661,2996.8813760144835,3006.4207
47,3164.616201154382,3053.939349182257,3083.3682
48,3061.281228771983,3106.290661702569,3105.8313
49,2827.5344337255337,3006.01919543286,3002.3408
50,2561.605454364487,2762.4192380017653,2676.9592
51,2591.2427063669134,2565.7124032690017,2542.5586
52,2544.437501243806,2580.08994829278,2542.5586
53,2437.177883824256,2493.5549313476645,2459.213
54,2379.31844052362,2448.6783565459436,2454.7332
55,2345.928270690556,2359.5549565168244,2362.194
56,2342.163631624027,2402.115663941505,2362.194
57,2304.403409090909,2428.6835863717542,2344.2656
58,2608.656189865298,2460.2260161932268,2410.4097
59,2622.5398217502607,2647.3649184458404,2645.328
60,2648.208987314556,2646.8994877402133,2645.328
61,2624.0028477610203,2648.488662483335,2637.8645
62,2660.905546543727,2631.3786144298983,2598.3909
63,2658.797509743911,2616.0787640080193,2590.69
64,2566.701563829092,2627.0176079037974,2575.0002
65,2581.036239096072,2609.157481420084,2577.5085
66,2572.2115303983232,2611.276673274461,2575.0803
67,2612.94612244898,2615.900157506934,2575.8286
68,2720.353010515866,2652.12538491848,2631.3408
69,2873.402338113607,2788.7537455884503,2746.6987
70,2977.7585257804926,2886.6133194729505,2877.2493
71,3043.753021172376,2971.441147323715,2968.461
72,2864.540097756999,2972.0253822454038,2971.2732
73,2799.536845043464,2825.174753146619,2790.0386
74,2717.564735344891,2795.878949132921,2757.3066
75,2764.281971898071,2793.698053293999,2741.6719
76,2866.754026438838,2792.6663279604027,2742.6199
77,2874.5443887882343,2841.4604881797127,2759.5461
78,2824.027510010382,2887.722229890668,2842.961
79,2751.06419939577,2774.2156053119916,2715.6052
80,2715.21329415341,2749.151526483719,2702.7402
81,2618.571082293055,2726.5000639781706,2702.7402
82,2539.945538956015,2603.4254262053682,2591.9705
83,2404.97904310004,2431.4414146418258,2423.6184
84,2264.4766234844706,2318.6105773706895,2344.7634
85,2071.44877328487,2262.2511017580414,2239.3315
86,1965.6802235787304,2055.239689283083,2022.1808
87,1896.0222362932063,2000.0871837539605,2010.7648
88,1800.502613403024,1860.9996805632065,1861.4559
89,1736.4925795243355,1782.8394691979602,1775.1534
90,1716.4280276114098,1700.201783120866,1720.4044
91,1646.6113473231835,1698.1731066278298,1722.0068
92,1576.8377374972697,1669.2720101234386,1663.5189
93,1506.4882938271244,1562.4227567409107,1560.5728
94,1476.2429330135342,1515.1399982332734,1482.7789
95,1436.7316389833898,1492.0050693485466,1473.9391
96,1482.8545146453646,1435.2582601906763,1414.801
97,1724.3941471057267,1501.391767641361,1461.1366
98,1783.914668793301,1701.592642534754,1712.0369
99,1653.053402746696,1759.6444132451097,1733.4064
100,1498.153881174596,1666.8971761781556,1675.1603
101,1456.2736017770749,1500.575210134564,1458.8796
102,1367.218955304254,1435.3838752588752,1445.7881
103,1332.1456844830589,1360.7537052525495,1357.2169
104,1294.77897826472,1319.5738716641758,1323.7798
105,1214.7504764593773,1295.3265780726108,1307.1525
106,1170.6353198792683,1221.2597536661951,1204.0717
107,1168.2471172995497,1173.8035389327883,1167.3971
108,1164.594111503856,1169.3189291278302,1164.6285
109,1170.996333065021,1167.5378231394486,1161.3113
110,1187.245676438121,1174.733391638196,1167.5024
111,1163.236416732843,1184.9479528972438,1186.285
112,1105.4467473454818,1167.1929754053556,1161.3113
113,1046.4865875548464,1086.6193115158264,1088.0525
114,1053.3837146598871,1043.741413413466,1058.9669
115,1083.3435346614804,1054.089895056856,1078.6572
116,1095.11909487892,1081.9507818996096,1094.3687
117,1103.323898766179,1085.9820666712797,1101.2197
118,1117.4567971604013,1079.0638529990604,1101.52
119,1082.7571180985392,1086.8146080138113,1101.52
120,1073.364855196441,1072.2894672601826,1080.901
121,1054.6365608896117,1059.1032570897728,1078.6572
