,True_price,rf_predicted_price,xgb_predicted_price
0,1993.4814814814813,1090.9590305439344,1298.8528
1,1993.4814814814813,1801.686045270141,1991.3665
2,2013.933588761175,1801.686045270141,2012.3381
3,1911.3016194331983,1938.9468564317556,1970.8539
4,1877.8602069139536,1920.2687650599996,1909.408
5,2143.7669630322875,1883.356611120968,1878.9415
6,2177.1758021390374,2135.381458453107,2140.3562
7,2277.5605214152706,2173.6510614256867,2166.0452
8,2384.2138488853816,2308.6251126013444,2347.8018
9,2270.630031501575,2382.953079681867,2378.1094
10,2219.2523158359063,2271.9459730290005,2243.8777
11,2382.4308144131933,2273.23712763203,2269.9966
12,2714.254593175853,2362.8346071466326,2414.5269
13,2661.423804226919,2712.7954867633075,2713.9456
14,2759.27869792787,2713.6882478576877,2706.884
15,2958.0920502092044,2728.2203025434246,2723.2314
16,2637.146368104861,2812.6352894447123,2815.487
17,2914.6691023831268,2737.7586543759967,2759.366
18,3036.0954195311847,3013.7045424847543,2983.2405
19,2974.9781414639606,3060.6742987385146,3043.9758
20,3249.469186689454,3049.863978737952,3015.408
21,3149.1050467289724,3267.4493725738976,3191.904
22,3074.407802131509,3150.2017460405164,3162.7976
23,3096.7408525084875,3105.6814980405866,3117.3777
24,3099.379969112853,3103.8672112278527,3080.654
25,3090.584330923314,3110.2887857563305,3117.3772
26,3078.7291062301424,3117.852862257731,3152.748
27,3433.239750445633,2991.2927245783103,3122.1323
28,3541.881529666864,3423.848261795467,3435.9783
29,3630.3784235835246,3540.127442068996,3547.7068
30,3319.201855251715,3553.0428914641316,3488.092
31,3188.50341997264,3292.4267674529483,3271.414
32,3201.9583830063943,3210.445452052391,3182.3623
33,3386.6689555199514,3240.7620603646274,3247.195
34,3519.460802818673,3329.128256162774,3354.074
35,3322.0986223767222,3542.107741805636,3373.86
36,2965.594422700587,3276.5820755686855,3154.413
37,2670.0,2713.3250217816767,2714.4114
38,0.0,2327.1654686565757,157.62173
39,0.0,1443.4515637712177,394.42316
40,3270.814615627966,1573.3287788720634,2960.8235
41,2908.073883939806,3161.27395863087,3108.1433
42,2897.456234369418,2922.006380213443,2928.0667
43,2837.610219308162,2885.11685915306,2879.0532
