,True_price,rf_predicted_price,xgb_predicted_price
0,2541.987577639752,1354.747187684531,1373.6312
1,2541.987577639752,2371.7066409676277,2140.678
2,2208.0081602373884,2371.7066409676277,2138.9006
3,2256.1977759301603,2191.7416744481684,2114.8506
4,2350.056679118897,2219.743425196637,2122.3633
5,2524.6385968459367,2343.302802579578,2238.4336
6,2423.831667947733,2481.685343353729,2382.8457
7,2357.7178552837067,2417.859722829622,2313.9658
8,2505.216796788849,2358.3355091323397,2233.278
9,2220.4298514233865,2428.8516488363953,2298.2175
10,2289.398047722342,2211.3185929934853,2132.809
11,2416.5694206096264,2284.7426122138263,2166.9053
12,2510.609424441974,2367.900584759736,2245.5369
13,2446.477981814941,2464.2273600150093,2324.2148
14,2442.101108814133,2421.5671234108113,2298.399
15,2537.7784809125283,2416.177212063001,2376.5808
16,2770.9102031169627,2511.9184172358846,2474.689
17,3198.812494902536,2852.5005699053027,2770.075
18,3537.681084914023,3147.470734885808,3200.6882
19,3263.773459924928,3170.2850081344095,3184.4438
20,3253.8780436972447,3146.1343434618275,3102.8403
21,3664.228248240788,3125.650716098766,3084.2898
22,4143.102567519545,3348.3869087651456,3495.8257
23,3001.7813572245523,4095.776522163586,3282.476
24,3860.935623813765,3136.2771981527358,3308.5027
25,3797.318292160502,3612.355874953542,3517.5942
26,3721.627817819353,3632.90720556665,3594.685
27,4099.1085453447,3610.13489381352,3628.4167
28,4594.73070767518,4159.518339456873,4011.3098
29,4889.828493025383,4398.509979520873,4216.38
30,4901.031050011851,4412.105262397608,4253.8306
31,4606.545980733425,4446.382023828112,4200.7754
32,4143.724125659833,4365.843225624096,4170.5454
33,4107.091695331695,4218.139712669145,3965.4138
34,4363.259449500307,4089.8143890036276,3856.3293
35,4734.681417521137,4246.272665293691,4045.2112
36,5001.476149596074,4261.988024111827,4031.0193
37,2632.9090909090905,4168.462555362689,3794.4626
38,0.0,2431.7035545563544,722.7275
39,0.0,1546.0546388583723,1575.3932
40,4285.827348463085,1993.4553948441558,3390.9236
41,4290.164634652069,4217.837669875753,3989.2964
42,3998.305413935421,4165.296008675876,3959.932
43,3880.6182784361695,4007.1784993632423,3686.098
44,2970.3994315206824,3557.211800442331,3320.5225
45,2690.9559144478394,2924.538308508663,2705.9277
46,3215.3942513109346,2742.8887908083457,2527.9004
47,3240.892631578948,3058.685296698713,2957.4788
48,3041.2841418671014,3061.9540152122545,2957.4788
49,2673.953063023358,3042.1549987450107,2852.0503
50,2469.570369293399,2750.6915776548467,2519.892
51,2262.5149199036755,2381.7110469405184,2214.0527
52,2550.5225601649618,2210.3739508835765,2086.3076
53,2528.095999360537,2532.5505087847837,2430.2666
54,2420.632283819458,2504.137060772574,2430.2666
55,2190.2592165898623,2421.3036010629007,2316.5298
56,1859.9603567889,2197.738264072043,2082.7969
57,1752.8946222512518,1831.8507109839159,1766.5951
58,2055.89044321982,1775.7218252206774,1669.1667
59,2089.0581212692427,2023.169331213453,1994.6941
60,2188.6396967949245,2109.13935503617,2056.805
61,2310.950425344676,2172.320163063153,2080.2327
62,2389.0892933314376,2280.154439193247,2164.9001
63,2387.3698830409357,2327.636811780364,2183.977
64,2390.1208765499487,2327.636811780364,2180.939
65,2217.664211359348,2381.7424447793737,2233.2795
66,2201.699584199585,2201.838229577224,2117.6584
67,2156.6370270950424,2198.8365339715833,2118.8345
68,2117.3996294008643,2147.7805314142756,2040.4701
69,2026.4602126288655,2115.8985504083753,2035.1154
70,2018.1998329663656,1950.1558602772247,1927.1162
71,2093.7146712114754,1948.9393861599133,1927.5464
72,1923.2317636195748,2097.903632541372,2035.7512
73,1884.724581724582,1864.6339355977432,1806.7233
74,1816.8313953488373,1854.3417165392855,1804.8175
75,1757.7033771419062,1799.1360292583795,1699.686
