,True_price,rf_predicted_price,xgb_predicted_price
0,3134.8,3018.8132788217645,2647.273
1,3134.8,2888.7601195766724,3295.4336
2,3786.956100710136,2897.3299799963065,3573.0667
3,3424.8703058459155,3670.749753226618,3559.1458
4,3014.227926876701,3262.3780243326887,3135.459
5,3314.2125984251966,2998.723374245217,2867.0967
6,2989.9554962171787,3162.260060433544,3086.665
7,2391.4860335195526,3009.714196694562,2775.646
8,2100.1346389228884,2447.474802134042,2201.3257
9,3366.3407917383824,2729.8644267502077,2936.0278
10,2816.596931659693,3174.6450541339755,3581.5742
11,2874.098737083812,2944.9116503479336,2781.3853
12,2552.6317810849737,2973.8997847589712,2671.3535
13,2269.1141893739177,2589.425569796988,2499.2124
14,2556.87587657784,2761.423161064057,2576.2036
15,2117.855626326964,2545.3136097462243,2157.587
16,3607.717506164143,3946.823284568658,3741.8213
17,3082.364613476643,3543.578027875716,3327.8237
18,2836.144871171609,3023.7891603514167,2907.099
19,3094.098094852047,3107.554332709904,3259.7742
20,3500.107934103389,3032.7566313771204,3131.1392
21,3435.314685314685,3375.013192607683,3442.0728
22,3014.558258642765,3361.947057485686,3119.1218
23,4303.305033353547,3317.7146792827266,3849.8132
24,3565.860948667966,4027.2118783793903,4121.1763
25,3421.9656601539377,3541.9444323210587,3546.989
26,3957.075434439179,3289.063197119979,3477.431
27,3920.0459858210384,3776.7707334964803,3835.5671
28,4056.282460136674,3764.584947415091,3829.4287
29,2996.147635524798,3508.7089468643903,3042.7305
30,4441.322375793799,4107.349497332892,4233.9165
31,3863.370887787292,4100.965935841046,4058.585
32,4086.4373019465834,3756.053074401529,3865.8699
33,3989.1765669807455,3797.4027355262633,3945.2634
34,3775.4695570511817,3780.589820881175,3850.8738
35,4039.6339677891656,3633.0032647478038,3896.3728
36,3444.344008264463,3526.7698103859566,3357.5986
37,3110.0,3353.0450081643608,3397.0203
38,0.0,2786.925584286159,287.5086
39,2420.0,3019.2833689491595,2431.3906
40,3939.79320318149,3176.383260717967,3835.8193
41,3416.036779883655,3773.3971342337068,3524.4888
42,3152.0544653584298,3205.781902552819,3194.6814
