,DATE,True_price,rf_predicted_price,xgb_predicted_price
0,2016-01-02,342.0289855072464,355.34540597460966,230.73141
1,2016-01-03,342.0289855072464,360.3658849583455,321.66364
2,2016-01-04,366.5249623668692,378.16550916484346,349.2897
3,2016-01-05,372.05694045474456,354.1080885353663,350.49036
4,2016-01-06,365.2803383859811,364.5934210504393,365.25754
5,2016-01-07,361.8476415686327,357.8670265595354,351.51273
6,2016-01-08,340.1851167230173,351.53424141582013,352.2669
7,2016-01-09,309.125868476329,338.600367611441,339.75833
8,2016-01-10,283.3765408565256,294.9928500274107,304.27158
9,2016-01-11,304.48115942028977,317.9091412859593,318.4787
10,2016-01-12,311.4359647030766,298.60006747839884,300.7782
11,2016-01-13,332.8666952756212,301.6392954681042,303.46115
12,2016-01-14,344.50106799324305,340.2595566162891,330.47833
13,2016-01-15,339.7003930410879,347.5834880275172,349.6031
14,2016-01-16,345.35987264785075,339.4631395555257,340.30933
15,2016-01-17,344.5272757117583,352.9493578141412,349.0475
16,2016-01-18,420.8915296785165,374.2596856269776,393.43195
17,2016-01-19,453.2787919615919,431.5679243821061,425.16617
18,2016-01-20,521.6139283917876,476.03510728995957,475.29236
19,2016-01-21,538.7214843097239,499.9613884836202,516.01843
20,2016-01-22,504.8652356287978,509.75198200603234,475.59323
21,2016-01-23,463.1480713907573,494.01259670223953,491.3556
22,2016-01-24,443.5968238355121,470.559972683042,472.15405
23,2016-01-25,645.41274909822,556.5752131102565,518.4783
24,2016-01-26,633.940075831973,629.8766964797356,629.9442
25,2016-01-27,584.9979532163743,632.6479007610353,629.7864
26,2016-01-28,612.7548545046002,532.8659593420732,556.7426
27,2016-01-29,661.8247578959763,624.3572933337585,602.2248
28,2016-01-30,715.5130542119388,655.4625376854658,646.2959
29,2016-01-31,696.7245018192176,708.6837781363729,709.57684
30,2016-02-01,662.4537835006253,697.3045253281148,700.9054
31,2016-02-02,693.0937968267365,659.2626388328026,662.1407
32,2016-02-03,680.3213703738961,686.3707371705347,670.5831
33,2016-02-04,681.9097031475716,671.210633793781,652.1227
34,2016-02-05,660.8445759803535,676.8346331365029,660.84766
35,2016-02-06,584.7111986205041,638.5449961065459,618.89874
36,2016-02-07,533.1184442057632,533.8138633498021,512.61444
37,2016-02-08,0.0,471.4980636347751,232.87776
38,2016-02-09,0.0,345.8939452280038,140.1505
39,2016-02-10,0.0,443.39061140859326,205.3413
40,2016-02-11,444.8344732308848,459.4641458161945,411.42633
41,2016-02-12,442.5295390436488,438.2898160075773,415.4736
42,2016-02-13,482.3853765010033,439.7252540343704,416.22778
43,2016-02-14,527.817255637495,465.54205151120635,450.34238
44,2016-02-15,488.9716134669816,490.62297003202605,507.6735
45,2016-02-16,485.85874728104056,476.99626662000685,466.3567
46,2016-02-17,490.0917846361888,477.3678921028367,466.90637
47,2016-02-18,495.4697080896801,478.51949500994095,468.34708
48,2016-02-19,490.0354469271985,473.46482217870835,475.92694
49,2016-02-20,467.7403715647632,476.2538346814948,472.17722
50,2016-02-21,432.3734012734125,461.3070545439599,434.79385
51,2016-02-22,434.8455543776452,457.8844601729133,427.91537
52,2016-02-23,432.6505260143588,415.3889840060905,402.14774
53,2016-02-24,445.2996517222041,437.1946230914077,431.9464
54,2016-02-25,455.0667533425184,445.48525308023386,433.03006
55,2016-02-26,443.2003511815796,469.9215443632977,469.48624
56,2016-02-27,437.26141768526566,442.28773562378194,430.23315
57,2016-02-28,431.56386310656006,439.839096484115,430.0117
58,2016-02-29,468.58839875693394,510.49892851175974,497.7458
59,2016-03-01,469.5320170643343,474.1890644754943,477.22183
60,2016-03-02,502.7489082969432,475.1632584479797,481.39487
61,2016-03-03,611.4277397419775,507.70345601504596,509.75504
62,2016-03-04,642.5012539709079,613.1352379099535,610.34784
63,2016-03-05,605.4300356506242,622.8943572707414,624.7927
64,2016-03-06,624.0556211843851,609.5609237166457,610.8802
65,2016-03-07,667.9816146701595,624.9072985835289,632.47034
66,2016-03-08,641.629271183093,656.6784161553061,663.016
67,2016-03-09,620.0359612211985,625.4023696090741,629.23193
68,2016-03-10,629.7669703665085,626.8633756831175,630.3403
69,2016-03-11,656.4676928172526,626.6596289028927,629.8232
70,2016-03-12,647.1435326815993,632.8414089376286,641.5673
71,2016-03-13,620.1338875944363,628.3433178956354,629.7558
72,2016-03-14,577.7440631424984,624.9171382596563,633.02814
73,2016-03-15,588.0923880475553,571.2493055547009,576.46967
74,2016-03-16,623.0624889658593,581.1392219334319,578.2631
75,2016-03-17,639.4849634986579,624.2428482138378,629.8064
76,2016-03-18,612.7813821138212,623.6878969096094,628.7399
77,2016-03-19,570.776238141768,616.1319706370704,617.43414
78,2016-03-20,536.7947449265943,560.9123063308278,561.6097
79,2016-03-21,601.5932537489408,546.5335986643189,561.4073
80,2016-03-22,595.9862645459173,602.3170383653595,608.06366
81,2016-03-23,625.9908665908558,580.2603070167969,584.7747
82,2016-03-24,665.3169868602974,625.5787931704477,628.4248
83,2016-03-25,626.3784118327696,650.7126700794812,663.6884
84,2016-03-26,587.3155304459202,627.8529236898684,627.1899
85,2016-03-27,596.0272066341021,572.8519887950225,573.8928
86,2016-03-28,602.9311546233712,582.1572274826343,598.9389
87,2016-03-29,618.9082774049216,603.7538433945589,609.5709
88,2016-03-30,652.7784070478248,626.4133094146658,631.2353
89,2016-03-31,672.0983213429257,633.8019559105784,643.85657
90,2016-04-01,667.3287407394137,657.1634204278312,662.84973
91,2016-04-02,705.8383453903097,655.4105103371054,663.06195
92,2016-04-03,729.2328736737032,710.8560893345484,703.7326
