,DATE,True_price,rf_predicted_price,xgb_predicted_price
0,2016-01-02,569.6629213483146,443.93791735245185,415.63205
1,2016-01-03,569.6629213483146,607.2468268787036,568.77435
2,2016-01-04,748.3250940626634,616.083969283383,724.1822
3,2016-01-05,750.3332296526698,738.1410002608526,743.5475
4,2016-01-06,747.7682091720274,740.1036119096325,741.407
5,2016-01-07,758.8036561144664,738.1410002608526,744.17926
6,2016-01-08,724.6697464546629,744.3858114320201,741.5061
7,2016-01-09,700.2102483105047,721.4642216983042,718.90704
8,2016-01-10,710.8030472462957,697.4192354954382,696.99054
9,2016-01-11,735.8441610362612,717.1646021409692,716.8342
10,2016-01-12,726.7392443383595,727.7204826021116,730.4319
11,2016-01-13,712.9509361760286,722.6202310695262,720.8491
12,2016-01-14,708.1342252085918,709.028763379766,708.2019
13,2016-01-15,729.7226697353278,722.8246450790283,726.0101
14,2016-01-16,744.2020469231102,728.0928763957962,744.2824
15,2016-01-17,733.8090488805774,738.2126504395269,730.16284
16,2016-01-18,863.9028588017362,740.0986360451402,782.8493
17,2016-01-19,833.4499398044378,858.8484605222907,828.92426
18,2016-01-20,819.8220981736545,821.2190712267162,827.1331
19,2016-01-21,786.9851049424509,819.0505162364426,826.12946
20,2016-01-22,794.9504963014477,793.6484442356981,789.5868
21,2016-01-23,778.599401987335,798.3126242123184,795.4453
22,2016-01-24,752.5212687173747,790.3812656145024,782.05676
23,2016-01-25,768.8736827046874,767.4892583163669,794.3568
24,2016-01-26,800.6515127261086,777.7004470988218,784.2079
25,2016-01-27,853.885461129205,806.9305662802307,843.6564
26,2016-01-28,865.0181996211072,825.7692818005316,851.4587
27,2016-01-29,871.9585383966671,832.7631203647957,870.18164
28,2016-01-30,885.6812614594792,853.0839265685514,878.9828
29,2016-01-31,881.0407614781635,888.5014026252003,897.3549
30,2016-02-01,820.4605927714407,878.5022170998474,875.87964
31,2016-02-02,862.280828566118,814.9642973215226,844.0219
32,2016-02-03,855.9797176826672,852.9734381885341,860.7841
33,2016-02-04,820.6603120421207,831.339079566776,816.4501
34,2016-02-05,802.3774833807262,790.8147760176145,817.99005
35,2016-02-06,811.0913581551383,781.8027622651011,768.31287
36,2016-02-07,844.8309376438694,789.6193462733395,771.8688
37,2016-02-08,0.0,789.1266746000709,138.879
38,2016-02-09,0.0,533.5397000007739,94.991104
39,2016-02-10,0.0,443.93791735245185,46.789345
40,2016-02-11,895.0104657247513,616.6714809151495,907.976
41,2016-02-12,845.8693571178943,864.4133943599145,865.2313
42,2016-02-13,820.4690889038661,814.8136360201659,834.7694
43,2016-02-14,809.986924025617,790.8147760176145,816.72437
44,2016-02-15,817.0620691380884,808.9557489953595,797.7402
45,2016-02-16,812.2181609315442,818.2470938626898,814.83716
46,2016-02-17,829.9296274775645,817.6657449924023,817.5228
47,2016-02-18,818.7223157408326,820.684947011338,820.7471
48,2016-02-19,804.0453991513356,818.2470938626898,797.7554
49,2016-02-20,789.2185420988627,805.3375101258471,804.82495
50,2016-02-21,776.5022971738626,775.816935298955,781.70636
51,2016-02-22,791.4602803738318,773.9708661095539,785.2895
52,2016-02-23,784.6535523763337,781.8708610207898,782.96765
53,2016-02-24,792.3790351570926,876.237127750497,812.92554
54,2016-02-25,790.1132490379326,804.8642617237665,797.26605
55,2016-02-26,771.7777282519872,801.5801888474267,790.4662
56,2016-02-27,754.1461307738451,792.3688519264625,782.2381
57,2016-02-28,714.0898876404495,753.2833323781495,735.77997
58,2016-02-29,813.6996988100531,731.3159276843304,812.6605
59,2016-03-01,774.2873841767641,818.2470938626898,816.52795
60,2016-03-02,788.9983402782683,786.699597314016,783.60724
61,2016-03-03,817.1407656673366,797.565716990896,786.57697
62,2016-03-04,810.7802930079868,797.1058308871096,809.42346
63,2016-03-05,797.3630447538274,797.5391061265443,805.91125
64,2016-03-06,787.7738218539615,802.074792421718,786.3247
65,2016-03-07,829.3405315250071,807.3144268372677,855.6386
66,2016-03-08,825.6606954689148,820.684947011338,825.9568
67,2016-03-09,820.9675902172053,820.582512993881,825.7507
68,2016-03-10,813.5333863275039,819.3707126864809,820.0375
69,2016-03-11,845.6880214000726,818.5627271648297,816.77094
70,2016-03-12,840.5767047604633,841.3661701679304,836.70215
71,2016-03-13,807.8124927354302,825.4001570762467,829.3888
72,2016-03-14,769.8327778171762,804.6100175375807,776.71265
73,2016-03-15,768.7037306377716,779.2312148244392,773.3491
74,2016-03-16,795.3795935021549,779.0390876572388,774.522
75,2016-03-17,842.4861762973379,800.5889474406952,795.6601
76,2016-03-18,858.9110766973673,830.0643274489219,834.4595
77,2016-03-19,820.4253980240388,855.2869949399643,855.70386
78,2016-03-20,795.6690211907164,819.3707126864809,823.2669
79,2016-03-21,873.0520049028191,804.7098476099973,829.83673
80,2016-03-22,825.3667510610007,875.1719993350366,865.8245
81,2016-03-23,824.6228005792387,818.8320253232044,820.6387
82,2016-03-24,853.981807686949,818.8320253232044,826.6882
83,2016-03-25,801.360999638639,855.9370081542476,847.2601
84,2016-03-26,774.9330444603223,808.8317105862016,808.14514
85,2016-03-27,772.5565281945003,791.235586279919,779.71356
86,2016-03-28,844.9756406885567,795.8021541301599,830.47864
87,2016-03-29,843.677059177188,839.1201797677189,837.80743
88,2016-03-30,855.6023275682916,829.7634751487365,836.18164
89,2016-03-31,884.6565928014451,855.8873598452124,862.2457
90,2016-04-01,889.1453684922245,882.2999181713604,877.00085
91,2016-04-02,869.3100344982752,884.2023285985484,876.39856
92,2016-04-03,918.7680209698558,872.8893442152684,889.15845
