,DATE,True_price,rf_predicted_price,xgb_predicted_price
0,2016-01-02,358.4838614154575,314.63848230990675,330.22137
1,2016-01-03,358.4838614154575,363.8641539260872,350.82037
2,2016-01-04,413.78995662927,365.99131158935216,375.97394
3,2016-01-05,406.05888039513553,422.2173122213103,411.91122
4,2016-01-06,408.9591694119996,402.1010534458887,395.6248
5,2016-01-07,407.0746420598003,415.78118062774183,417.8444
6,2016-01-08,403.4199720988216,402.1010534458887,396.5387
7,2016-01-09,371.254682785574,400.6789189240735,397.00098
8,2016-01-10,335.2763725327584,374.4748224414943,354.49557
9,2016-01-11,380.9677541765882,368.53051215998386,353.42303
10,2016-01-12,390.4383582825169,391.7333399823253,393.89642
11,2016-01-13,398.8607255157604,394.64133472347487,390.4736
12,2016-01-14,399.1701205429178,396.3295221308136,363.9455
13,2016-01-15,404.05454451016425,396.3295221308136,404.91403
14,2016-01-16,398.0308184611705,411.4171690950793,436.29172
15,2016-01-17,393.9575605524163,396.3295221308136,398.19302
16,2016-01-18,447.0401447548253,396.3295221308136,398.77002
17,2016-01-19,484.05795569066055,459.69759188912593,458.75342
18,2016-01-20,489.545062627687,481.2933177707026,498.0295
19,2016-01-21,499.6249082861944,481.2933177707026,491.84058
20,2016-01-22,577.488423723438,521.7085614591624,513.3624
21,2016-01-23,602.000760999184,558.8728557174377,568.12695
22,2016-01-24,596.3082983592438,621.0692183034681,597.06793
23,2016-01-25,611.1018297233929,603.9064029474922,593.1024
24,2016-01-26,607.9730593724087,637.3223354845555,602.17346
25,2016-01-27,620.7074583848007,637.9921010428436,608.93713
26,2016-01-28,676.630959226704,655.6408823950031,681.9957
27,2016-01-29,612.2885316184353,665.5431265342659,668.095
28,2016-01-30,647.4226099778815,639.1237733567044,601.8001
29,2016-01-31,694.0051283208132,648.7888720077864,647.1236
30,2016-02-01,588.7408120715245,661.952535305314,656.9007
31,2016-02-02,576.584789705546,575.3743140553938,587.38043
32,2016-02-03,597.4988688671096,572.8302961850113,590.7369
33,2016-02-04,611.2356452797501,665.72742135539,621.42725
34,2016-02-05,568.2364482148332,780.6791716899087,618.0177
35,2016-02-06,585.2537258047793,564.9397885476767,603.60046
36,2016-02-07,625.2089312467284,584.8836407621629,616.10736
37,2016-02-08,1735.112781954887,879.4801786302052,1372.5499
38,2016-02-09,0.0,708.9034643837033,53.353462
39,2016-02-10,0.0,319.4603620352163,174.62953
40,2016-02-11,591.7429570842893,319.569349372569,424.4503
41,2016-02-12,594.1891707917422,563.5648071321403,583.874
42,2016-02-13,675.4336200202193,603.2510400032559,609.50085
43,2016-02-14,765.0920849149445,687.6046420275098,674.46484
44,2016-02-15,707.0940869375346,759.4869413593173,724.809
45,2016-02-16,708.5212706205403,717.8677314077545,695.9362
46,2016-02-17,681.6361505986193,707.9415119351206,705.1418
47,2016-02-18,641.2068208274881,668.1864157045192,674.1872
48,2016-02-19,623.7877322521248,646.1327828090363,643.82733
49,2016-02-20,658.2930076970545,644.316669883338,647.9305
50,2016-02-21,699.2005372497672,654.6941496891766,670.3146
51,2016-02-22,680.708331789723,708.5290032877348,684.8737
52,2016-02-23,668.1195325075233,667.5166501462311,671.6363
53,2016-02-24,662.1836075051243,661.4023388119838,663.0539
54,2016-02-25,658.0783942323928,655.9810138047293,662.4834
55,2016-02-26,654.025641359044,654.0902589481236,655.3798
56,2016-02-27,703.3024069101925,650.9492401380805,671.8866
57,2016-02-28,723.9496931280812,709.0686959426071,706.2998
58,2016-02-29,712.477194865233,724.8294299210648,723.3753
59,2016-03-01,771.0737869206506,709.647822863155,717.9288
60,2016-03-02,822.7280473776149,759.9482778182809,754.4141
61,2016-03-03,812.7235396454714,807.0206616761262,802.38824
62,2016-03-04,831.3762678946694,807.7960917234165,819.5252
63,2016-03-05,903.9264283592436,809.1038462905735,811.44183
64,2016-03-06,901.7682548632648,880.7612151420471,856.8691
65,2016-03-07,869.1531877196378,874.2968661513281,852.6131
66,2016-03-08,863.8218652341886,864.7172364465575,856.434
67,2016-03-09,826.7109577221744,865.4926664938478,854.40356
68,2016-03-10,784.7203970609016,808.7230446663931,811.9109
69,2016-03-11,803.8629631018449,781.9264475846545,783.82465
70,2016-03-12,844.0784530708522,806.9572613567188,815.4358
71,2016-03-13,851.8153189280997,813.5541702087936,815.65045
72,2016-03-14,823.2717835886152,825.3443616403606,827.30554
73,2016-03-15,823.1575446598254,807.7960917234165,817.18225
74,2016-03-16,860.7317860312507,807.7960917234165,811.9109
75,2016-03-17,884.4603965371197,864.6723191730333,854.7889
76,2016-03-18,876.3860667634253,867.0312452716621,866.93555
77,2016-03-19,879.1951013593635,864.7879164607871,863.1189
78,2016-03-20,890.5578316610925,866.3452898500224,866.348
79,2016-03-21,889.2090106736382,866.2558152243718,859.2355
80,2016-03-22,890.7646499798308,867.0312452716621,866.93555
81,2016-03-23,886.638072945246,867.7359953047228,872.7689
82,2016-03-24,858.2198265659631,867.7359953047228,871.89935
83,2016-03-25,835.3279798038518,863.1499168178308,863.32355
84,2016-03-26,865.1819814295726,809.8792763378639,829.3864
85,2016-03-27,876.0046265697291,865.4926664938478,869.9228
86,2016-03-28,893.916974326168,864.7879164607871,873.3326
87,2016-03-29,920.5523714657882,867.0312452716621,873.1362
88,2016-03-30,1002.3754157940128,902.0443667051364,911.4967
89,2016-03-31,1042.9814223381763,1025.911226085751,1034.8241
90,2016-04-01,985.2172998474956,1027.4739029675272,1028.1534
91,2016-04-02,1026.4227076120326,1015.9455190056759,990.37946
92,2016-04-03,1086.2518916215968,1026.5228253126857,1026.8773
