,DATE,True_price,rf_predicted_price,xgb_predicted_price
0,2016-01-02,3030.0000000000005,1853.6118226322226,1811.5809
1,2016-01-03,3030.0000000000005,3102.857682349445,3025.3872
2,2016-01-04,5053.218347232752,3197.5111583474804,4501.212
3,2016-01-05,5271.559064561264,5247.589217618291,5224.022
4,2016-01-06,5529.545669663985,5356.644477975562,5236.1914
5,2016-01-07,5445.254396984925,5519.4947556714205,5531.607
6,2016-01-08,5953.408737696425,5517.745669654626,5659.8677
7,2016-01-09,6371.954022988506,6006.823415603271,6083.3696
8,2016-01-10,6542.149643705463,6198.728321609072,6592.798
9,2016-01-11,7581.374962473732,6839.69675570747,7168.7217
10,2016-01-12,7494.624069180881,7075.930662808702,7317.708
11,2016-01-13,7581.42177589852,7349.544063109773,7517.4067
12,2016-01-14,8002.023142509134,7480.812785397016,7777.756
13,2016-01-15,8856.110201466503,7751.30786576414,8713.906
14,2016-01-16,9773.681073025336,8820.237254704509,9609.192
15,2016-01-17,10469.999999999998,8820.237254704509,10143.594
16,2016-01-18,10695.989048991356,8820.237254704509,10420.924
17,2016-01-19,11085.947426067907,8820.237254704509,10366.836
18,2016-01-20,10661.39018029255,8837.855881322923,10236.208
19,2016-01-21,10104.744942832012,8832.014275457026,9967.394
20,2016-01-22,10012.713311858568,8832.014275457026,9866.531
21,2016-01-23,9914.790249129384,8832.014275457026,9832.808
22,2016-01-24,9804.565486388728,8832.014275457026,9534.935
23,2016-01-25,8237.602739726028,8832.014275457026,8558.495
24,2016-01-26,8078.411856980581,8107.2236561425725,8038.014
25,2016-01-27,8127.212413902304,7844.2890341574375,7961.0596
26,2016-01-28,8197.658079625293,7844.2890341574375,8139.9336
27,2016-01-29,8327.893395910156,8058.3067863654915,8133.053
28,2016-01-30,8912.669726359543,8298.440459172318,8267.295
29,2016-01-31,9600.06901940357,8832.014275457026,9040.224
30,2016-02-01,8941.016527815103,8832.014275457026,8934.7705
31,2016-02-02,8607.896253602305,8832.014275457026,8631.674
32,2016-02-03,7333.854571293225,8678.309326201645,7653.8926
33,2016-02-04,5770.5940028139285,7503.091103299564,6379.9067
34,2016-02-05,5183.162657555749,5843.940618741101,5444.614
35,2016-02-06,5413.638473900362,5251.54759461392,5236.226
36,2016-02-07,5960.243471431376,5482.237628812207,5594.77
37,2016-02-08,6390.0,5633.735832637904,5935.713
38,2016-02-09,0.0,5084.204274796884,489.64267
39,2016-02-10,0.0,2814.713681637638,1204.4977
40,2016-02-11,5807.324700708527,2787.3431694530323,4581.404
41,2016-02-12,5175.069053987663,5644.320423447706,5420.714
42,2016-02-13,4429.994263423589,5194.89465036411,5128.474
43,2016-02-14,4054.1633352370072,4242.758483512832,4274.267
44,2016-02-15,4070.197563158258,4069.9291192536502,4058.1016
45,2016-02-16,4172.467568061392,4022.1705247992477,4039.6587
46,2016-02-17,4379.292108524996,4143.221680277627,4169.948
47,2016-02-18,4224.00019264111,4232.035247825807,4356.5728
48,2016-02-19,4076.9602898344815,4179.642566966281,4134.5825
49,2016-02-20,4048.3916083916088,4073.176305813478,4024.243
50,2016-02-21,4123.403627783514,4157.429532520862,3970.615
51,2016-02-22,4339.890877346137,4174.608362792317,4165.0244
52,2016-02-23,4595.352896914975,4409.530745735988,4466.1206
53,2016-02-24,4541.585031347963,4601.076314443046,4596.58
54,2016-02-25,4557.560163462994,4550.5187145477075,4605.1353
55,2016-02-26,4645.243725868727,4544.883982711225,4547.3604
56,2016-02-27,4607.71237222418,4690.368449272115,4616.8
57,2016-02-28,4622.464912280701,4605.298635124121,4480.327
58,2016-02-29,4570.914411119238,4478.39488990646,4619.968
59,2016-03-01,4592.819008506894,4536.881931392329,4495.92
60,2016-03-02,4518.413603717787,4523.294446604042,4460.0425
61,2016-03-03,4693.038013488657,4527.980851287227,4406.0356
62,2016-03-04,4765.1008492569,4663.349451579158,4624.7334
63,2016-03-05,4672.70387007602,4662.979981151186,4625.9697
64,2016-03-06,4607.245531281034,4638.281915768289,4597.69
65,2016-03-07,4322.818919872928,4560.1446921051465,4528.2153
66,2016-03-08,4188.655773084631,4355.870997054557,4388.195
67,2016-03-09,4027.0380353399214,4158.154996797927,4138.5586
68,2016-03-10,3938.1330316010663,4037.0228128545773,3981.653
69,2016-03-11,3733.594021550226,4046.652304298332,3979.7402
70,2016-03-12,3522.759899842345,3696.031566094834,3643.238
71,2016-03-13,3466.0218344222967,3500.8317727574995,3551.448
72,2016-03-14,3608.797748291114,3532.1969319599793,3518.0935
73,2016-03-15,3618.736724427055,3658.3492789396555,3580.6733
74,2016-03-16,4122.461500248384,3677.175668575999,3653.0107
75,2016-03-17,4507.542465481276,4184.476596246986,4181.8022
76,2016-03-18,4620.245343025898,4516.949647079418,4421.395
77,2016-03-19,4624.201933404941,4641.003290177931,4614.3354
78,2016-03-20,4838.348526103942,4642.369574982331,4605.8364
79,2016-03-21,4568.80831643002,4688.343416739115,4724.6133
80,2016-03-22,4691.246997967855,4512.074487743158,4499.0854
81,2016-03-23,4329.770992366412,4634.8974445535,4622.4526
82,2016-03-24,3951.1008597190175,4323.473137733716,4348.904
83,2016-03-25,3753.8358796963594,3984.716471984128,3979.022
84,2016-03-26,3624.597080015169,3689.711137735998,3635.1929
85,2016-03-27,3628.133428810121,3589.395718403895,3592.5344
86,2016-03-28,3847.016723468337,3674.476558277022,3659.1104
87,2016-03-29,3883.0863841645046,3987.9324347550787,3983.9133
88,2016-03-30,3896.2425447316114,3978.1489547693504,3973.322
89,2016-03-31,3811.308544143046,3972.970987140221,3963.366
