,DATE,True_price,rf_predicted_price,xgb_predicted_price
0,2016-01-02,1767.549668874172,1099.9804145120406,1167.4916
1,2016-01-03,1767.549668874172,1651.562867156761,1637.5184
2,2016-01-04,1728.0367017239514,1665.176676605223,1648.814
3,2016-01-05,1736.8315184263852,1698.7694282178577,1687.7253
4,2016-01-06,1698.0943053311792,1704.8449612366414,1699.574
5,2016-01-07,1622.816619876474,1650.4348102539673,1638.7639
6,2016-01-08,1613.017956167834,1582.455615053176,1542.832
7,2016-01-09,1537.0596026490064,1600.3969751308123,1555.2343
8,2016-01-10,1454.317350568666,1550.266600341752,1517.988
9,2016-01-11,1350.742828691658,1495.262159243443,1474.9401
10,2016-01-12,1348.0241359308463,1335.0034424568928,1343.2655
11,2016-01-13,1286.7264751878552,1354.4226869364004,1347.139
12,2016-01-14,1287.7163127192707,1241.8603363315333,1225.9044
13,2016-01-15,1426.719280403191,1305.4416219654454,1347.0951
14,2016-01-16,1474.539354250031,1519.6125299950916,1459.3445
15,2016-01-17,1430.110332338442,1484.0413378906526,1464.7808
16,2016-01-18,1471.149807213464,1441.623897937198,1469.5441
17,2016-01-19,1688.7259283448404,1653.9847965541028,1592.1552
18,2016-01-20,1944.0862765173877,1705.2731308096866,1799.0631
19,2016-01-21,1986.0974692018624,1865.9049037156303,1949.0553
20,2016-01-22,1920.18218588266,1975.0870481634913,1968.6066
21,2016-01-23,2024.5912135401293,1905.8423319819924,1976.3187
22,2016-01-24,2211.274902370607,2018.2128098010626,2198.0234
23,2016-01-25,2714.005860855052,2326.973778102208,2615.0159
24,2016-01-26,2952.4104611233133,2812.7929316320765,2867.2449
25,2016-01-27,3222.016926401257,2957.8908166124857,3114.682
26,2016-01-28,3045.019857225927,2966.444050311125,3060.6194
27,2016-01-29,3033.6753992715044,2936.322076900663,2996.9768
28,2016-01-30,2933.694730701925,2939.949873444631,2960.2085
29,2016-01-31,2427.528395914541,2943.911402391958,2548.5566
30,2016-02-01,3139.329813929265,2414.5321890459636,2919.2925
31,2016-02-02,3225.986561691514,2955.5910648899903,3148.6082
32,2016-02-03,2979.593120266974,2988.2906708232344,3021.329
33,2016-02-04,3138.6440696989253,2947.539198935926,3087.7031
34,2016-02-05,3410.27586135562,2955.5910648899903,3250.0327
35,2016-02-06,3140.2439252686363,3139.951048888696,3123.1775
36,2016-02-07,2692.392947572236,2955.5910648899903,2702.9358
37,2016-02-08,2043.5041841004188,2674.474235769212,2100.5593
38,2016-02-09,0.0,1792.3100228810415,125.502174
39,2016-02-10,0.0,1124.936988457439,307.8849
40,2016-02-11,2183.6517763707907,1127.63378294917,2073.5085
41,2016-02-12,2719.5714357838865,2289.0931891079185,2501.271
42,2016-02-13,2556.383978897886,2846.5257640069135,2600.3562
43,2016-02-14,1941.6065565855545,2446.268329034582,2036.5889
44,2016-02-15,1620.79448021893,1820.4689072617393,1819.3724
45,2016-02-16,1754.210722491079,1736.0192118547836,1714.544
46,2016-02-17,1993.0423949827689,1801.4868285148577,1911.7264
47,2016-02-18,2200.3018719766505,2037.4009187241131,2136.5486
48,2016-02-19,2581.9139675460174,2311.680367027935,2435.2693
49,2016-02-20,2577.099318638294,2556.7301801985413,2528.306
50,2016-02-21,2308.1988744028777,2520.1072939839914,2323.308
51,2016-02-22,2309.477731186024,2351.302171410437,2309.6846
52,2016-02-23,2442.6509315894305,2359.593398541911,2330.8564
53,2016-02-24,2402.075457814813,2414.144844401507,2396.484
54,2016-02-25,2224.8110639224656,2400.9492410783605,2285.1084
55,2016-02-26,2101.7886856260643,2323.7733190754043,2181.4607
56,2016-02-27,1928.906793977231,2102.24779987013,2032.0643
57,2016-02-28,1895.906780430244,1903.8946091608661,1868.0481
58,2016-02-29,2050.973570050628,1854.7050222302903,1928.5254
59,2016-03-01,2051.217399091092,2041.27818208425,1999.7052
60,2016-03-02,2050.382853205353,2034.339784716932,2003.488
61,2016-03-03,2049.448621553885,2042.743245023083,2005.3932
62,2016-03-04,2106.5971993711382,2045.1394396506134,2011.9464
63,2016-03-05,2216.407878079657,2142.0123734119406,2123.447
64,2016-03-06,2274.7888384321222,2307.38089089877,2238.5176
65,2016-03-07,2181.293992704437,2310.6998530405485,2197.771
66,2016-03-08,2120.195896398135,2236.5544778945336,2160.7183
67,2016-03-09,2056.284377455532,2143.3675236442846,2104.5002
68,2016-03-10,2059.706428606805,2038.1208802121216,2004.5334
69,2016-03-11,2074.7445647631894,2032.2666205994717,2006.6526
70,2016-03-12,1972.7718657227676,2047.0700866274212,2017.5869
71,2016-03-13,1884.1762044495365,1979.011352714729,1950.1517
72,2016-03-14,1860.0517345136184,1911.1683917171135,1858.9678
73,2016-03-15,1931.0423336890783,1868.2627359011055,1866.5226
74,2016-03-16,1954.641995270042,1899.8788775256503,1889.6858
75,2016-03-17,1944.2777467281448,1944.7778504808311,1914.2421
76,2016-03-18,1972.45948273908,1909.1372196100533,1883.4741
77,2016-03-19,1900.5587345124377,1983.7928700355044,1943.5948
78,2016-03-20,1857.8160819729076,1888.5117502724866,1872.3109
79,2016-03-21,1525.2420167451407,1835.5001735005346,1776.5029
80,2016-03-22,1587.912154618278,1540.516643555232,1545.6704
81,2016-03-23,1586.069659763655,1570.9473434464787,1565.3042
82,2016-03-24,1588.8388354736771,1583.8860210132057,1569.2961
83,2016-03-25,1574.3799342911784,1575.9036521687976,1563.5205
84,2016-03-26,1427.3831439933597,1519.5517251592628,1506.8737
85,2016-03-27,1379.4072384931906,1456.8968975277114,1425.1708
